timestamp,source,book,sport,game_id,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_north_carolina_state_seton_hall,Feb 15,,North Carolina State,Seton Hall,-620.0,96.0,4.0,87.0,13.0,,,,,,,,,,9.0,,False,,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_vanderbilt_oklahoma_state,Feb 15,,Vanderbilt,Oklahoma State,-238.0,93.0,7.0,96.0,4.0,13.5,44.0,56.0,59.0,41.0,,,,,3.0,15.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_purdue_portland,Feb 15,,Purdue,Portland,-154.0,89.0,11.0,87.0,13.0,15.5,16.0,84.0,17.0,83.0,,,,,2.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_saint_johns_stetson,Feb 15,,Saint Johns,Stetson,154.0,10.0,90.0,27.0,73.0,14.5,22.0,78.0,25.0,75.0,,,,,17.0,3.0,True,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_indiana_state_wake_forest,Feb 15,,Indiana State,Wake Forest,250.0,2.0,98.0,11.0,89.0,14.5,33.0,67.0,36.0,64.0,,,,,9.0,3.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_penn_state_kansas_state,Feb 15,,Penn State,Kansas State,140.0,9.0,91.0,19.0,81.0,14.5,31.0,69.0,32.0,68.0,,,,,10.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_kent_state_southeastern_louisiana,Feb 15,,Kent State,Southeastern Louisiana,140.0,28.0,72.0,39.0,61.0,14.5,28.0,72.0,39.0,61.0,,,,,11.0,11.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_stanford_oregon_state,Feb 15,,Stanford,Oregon State,154.0,7.0,93.0,6.0,94.0,14.5,27.0,73.0,82.0,18.0,,,,,1.0,55.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_iowa_northeastern,Feb 15,,Iowa,Northeastern,-115.0,70.0,30.0,69.0,31.0,13.5,31.0,69.0,14.0,86.0,,,,,1.0,17.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_california_santa_clara,Feb 15,,California,Santa Clara,-238.0,92.0,8.0,13.0,87.0,14.5,41.0,59.0,15.0,85.0,,,,,79.0,26.0,True,True,1,,,,,,,,,,,,
