timestamp,source,book,sport,game_date,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_arizona_michigan,Feb 15,,Arizona,Michigan,-200.0,81.0,19.0,65.0,35.0,14.5,22.0,78.0,51.0,49.0,,,,,16.0,29.0,True,True,2,0.0,0.0,0.0,5.0,-5.0,0.0,-2.0,2.0,31.0,-31.0,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_gonzaga_hawaii,Feb 15,,Gonzaga,Hawaii,175.0,7.0,93.0,37.0,63.0,14.5,19.0,81.0,5.0,95.0,,,,,30.0,14.0,True,False,2,0.0,1.0,-1.0,-6.0,6.0,0.0,2.0,-2.0,-14.0,14.0,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_boston_college_washington,Feb 15,,Boston College,Washington,110.0,27.0,73.0,31.0,69.0,13.5,25.0,75.0,8.0,92.0,,,,,4.0,17.0,False,True,2,0.0,1.0,-1.0,10.0,-10.0,0.0,-1.0,1.0,-17.0,17.0,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_nebraska_grand_canyon,Feb 15,,Nebraska,Grand Canyon,-166.0,86.0,14.0,81.0,19.0,14.5,24.0,76.0,56.0,44.0,,,,,5.0,32.0,False,True,2,0.0,-1.0,1.0,-4.0,4.0,0.0,2.0,-2.0,-9.0,9.0,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_tcu_oklahoma,Feb 15,,TCU,Oklahoma,-160.0,74.0,26.0,69.0,31.0,13.5,24.0,76.0,29.0,71.0,,,,,5.0,5.0,False,False,2,0.0,-1.0,1.0,-2.0,2.0,0.0,-1.0,1.0,8.0,-8.0,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_uconn_air_force,Feb 15,,UConn,Air Force,-315.0,95.0,5.0,91.0,9.0,15.5,21.0,79.0,59.0,41.0,,,,,4.0,38.0,False,True,2,0.0,-2.0,2.0,-2.0,2.0,0.0,1.0,-1.0,18.0,-18.0,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,-110.0,21.0,79.0,6.0,94.0,,,,,,,,,,15.0,,True,,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,19.0,81.0,17.0,83.0,,,,,,,,,,2.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,29.0,71.0,41.0,59.0,,,,,,,,,,12.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,114.0,35.0,65.0,55.0,45.0,,,,,,,,,,20.0,,True,,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,240.0,6.0,94.0,3.0,97.0,,,,,,,,,,3.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,100.0,28.0,72.0,5.0,95.0,,,,,,,,,,23.0,,True,,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,180.0,17.0,83.0,57.0,43.0,,,,,,,,,,40.0,,True,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_north_carolina_state_seton_hall,Feb 15,,North Carolina State,Seton Hall,-620.0,96.0,4.0,87.0,13.0,,,,,,,,,,9.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_vanderbilt_oklahoma_state,Feb 15,,Vanderbilt,Oklahoma State,-238.0,93.0,7.0,96.0,4.0,13.5,44.0,56.0,59.0,41.0,,,,,3.0,15.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_rhode_island_jacksonville,Feb 15,,Rhode Island,Jacksonville,145.0,16.0,84.0,22.0,78.0,14.5,20.0,80.0,45.0,55.0,,,,,6.0,25.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_stony_brook_arkansas_state,Feb 15,,Stony Brook,Arkansas State,140.0,8.0,92.0,6.0,94.0,14.5,24.0,76.0,61.0,39.0,,,,,2.0,37.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_notre_dame_florida_atlantic,Feb 15,,Notre Dame,Florida Atlantic,-115.0,72.0,28.0,87.0,13.0,13.5,34.0,66.0,28.0,72.0,,,,,15.0,6.0,True,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_purdue_portland,Feb 15,,Purdue,Portland,-154.0,89.0,11.0,87.0,13.0,15.5,16.0,84.0,17.0,83.0,,,,,2.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_michigan_state_louisville,Feb 15,,Michigan State,Louisville,325.0,12.0,88.0,61.0,39.0,14.5,31.0,69.0,55.0,45.0,,,,,49.0,24.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_saint_johns_stetson,Feb 15,,Saint Johns,Stetson,154.0,10.0,90.0,27.0,73.0,14.5,22.0,78.0,25.0,75.0,,,,,17.0,3.0,True,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_indiana_state_wake_forest,Feb 15,,Indiana State,Wake Forest,250.0,2.0,98.0,11.0,89.0,14.5,33.0,67.0,36.0,64.0,,,,,9.0,3.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_penn_state_kansas_state,Feb 15,,Penn State,Kansas State,140.0,9.0,91.0,19.0,81.0,14.5,31.0,69.0,32.0,68.0,,,,,10.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_kansas_utrgv,Feb 15,,Kansas,UTRGV,-166.0,92.0,8.0,74.0,26.0,14.5,56.0,44.0,97.0,3.0,,,,,18.0,41.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_usc_upstate_south_alabama,Feb 15,,USC Upstate,South Alabama,-105.0,24.0,76.0,35.0,65.0,14.5,38.0,62.0,96.0,4.0,,,,,11.0,58.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_kent_state_southeastern_louisiana,Feb 15,,Kent State,Southeastern Louisiana,140.0,28.0,72.0,39.0,61.0,14.5,28.0,72.0,39.0,61.0,,,,,11.0,11.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_missouri_state_louisianalafayette,Feb 15,,Missouri State,Louisiana-Lafayette,105.0,29.0,71.0,11.0,89.0,13.5,43.0,57.0,19.0,81.0,,,,,18.0,24.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_stanford_oregon_state,Feb 15,,Stanford,Oregon State,154.0,7.0,93.0,6.0,94.0,14.5,27.0,73.0,82.0,18.0,,,,,1.0,55.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_northwestern_rice,Feb 15,,Northwestern,Rice,145.0,12.0,88.0,71.0,29.0,14.5,25.0,75.0,46.0,54.0,,,,,59.0,21.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_nevada_ole_miss,Feb 15,,Nevada,Ole Miss,450.0,1.0,99.0,4.0,96.0,15.5,31.0,69.0,73.0,27.0,,,,,3.0,42.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_iowa_northeastern,Feb 15,,Iowa,Northeastern,-115.0,70.0,30.0,69.0,31.0,13.5,31.0,69.0,14.0,86.0,,,,,1.0,17.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_california_santa_clara,Feb 15,,California,Santa Clara,-238.0,92.0,8.0,13.0,87.0,14.5,41.0,59.0,15.0,85.0,,,,,79.0,26.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_austin_peay_unlv,Feb 15,,Austin Peay,UNLV,-180.0,68.0,32.0,32.0,68.0,16.5,19.0,81.0,32.0,68.0,,,,,36.0,13.0,True,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_arkansas_texas_tech,Feb 15,,Arkansas,Texas Tech,-270.0,97.0,3.0,96.0,4.0,13.5,53.0,47.0,74.0,26.0,,,,,1.0,21.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_california_baptist_cal_state_fullerton,Feb 15,,California Baptist,Cal State Fullerton,124.0,9.0,91.0,5.0,95.0,14.5,24.0,76.0,62.0,38.0,,,,,4.0,38.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_uc_santa_barbara_southern_mississippi,Feb 15,,UC Santa Barbara,Southern Mississippi,130.0,18.0,82.0,24.0,76.0,12.5,16.0,84.0,4.0,96.0,,,,,6.0,12.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_uc_san_diego_ucla,Feb 15,,UC San Diego,UCLA,420.0,1.0,99.0,3.0,97.0,14.5,31.0,69.0,41.0,59.0,,,,,2.0,10.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_tulane_lmu,Feb 15,,Tulane,LMU,-175.0,89.0,11.0,98.0,2.0,15.5,16.0,84.0,17.0,83.0,,,,,9.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_cincinnati_jacksonville_state,Feb 15,,Cincinnati,Jacksonville State,-145.0,87.0,13.0,37.0,63.0,14.5,34.0,66.0,69.0,31.0,,,,,50.0,35.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_utah_fresno_state,Feb 15,,Utah,Fresno State,-105.0,40.0,60.0,34.0,66.0,14.5,19.0,81.0,37.0,63.0,,,,,6.0,18.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_arizona_michigan,Feb 15,,Arizona,Michigan,-200.0,81.0,19.0,65.0,35.0,14.5,22.0,78.0,51.0,49.0,,,,,16.0,29.0,True,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_gonzaga_hawaii,Feb 15,,Gonzaga,Hawaii,175.0,7.0,93.0,37.0,63.0,14.5,19.0,81.0,5.0,95.0,,,,,30.0,14.0,True,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_boston_college_washington,Feb 15,,Boston College,Washington,110.0,27.0,73.0,31.0,69.0,13.5,25.0,75.0,8.0,92.0,,,,,4.0,17.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_nebraska_grand_canyon,Feb 15,,Nebraska,Grand Canyon,-166.0,86.0,14.0,81.0,19.0,14.5,24.0,76.0,56.0,44.0,,,,,5.0,32.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_tcu_oklahoma,Feb 15,,TCU,Oklahoma,-160.0,74.0,26.0,69.0,31.0,13.5,24.0,76.0,29.0,71.0,,,,,5.0,5.0,False,False,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260215_uconn_air_force,Feb 15,,UConn,Air Force,-315.0,95.0,5.0,91.0,9.0,15.5,21.0,79.0,59.0,41.0,,,,,4.0,38.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,-110.0,22.0,78.0,17.0,83.0,,,,,,,,,,5.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,20.0,80.0,17.0,83.0,,,,,,,,,,3.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,28.0,72.0,39.0,61.0,,,,,,,,,,11.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,114.0,35.0,65.0,55.0,45.0,,,,,,,,,,20.0,,True,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,240.0,6.0,94.0,4.0,96.0,,,,,,,,,,2.0,,False,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,100.0,27.0,73.0,5.0,95.0,,,,,,,,,,22.0,,True,,1,,,,,,,,,,,,
2026-02-15T22:33:21.620898,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,180.0,16.0,84.0,56.0,44.0,,,,,,,,,,40.0,,True,,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,105.0,14.0,86.0,7.0,93.0,13.5,33.0,67.0,22.0,78.0,,,,,7.0,11.0,False,False,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,185.0,18.0,82.0,22.0,78.0,14.5,22.0,78.0,10.0,90.0,,,,,4.0,12.0,False,False,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,28.0,72.0,41.0,59.0,13.5,42.0,58.0,38.0,62.0,,,,,13.0,4.0,False,False,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,110.0,39.0,61.0,47.0,53.0,14.5,52.0,48.0,96.0,4.0,,,,,8.0,44.0,False,True,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,300.0,5.0,95.0,14.0,86.0,16.5,24.0,76.0,51.0,49.0,,,,,9.0,27.0,False,True,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,100.0,30.0,70.0,22.0,78.0,14.5,34.0,66.0,38.0,62.0,,,,,8.0,4.0,False,False,1,,,,,,,,,,,,
2026-02-16T11:24:35.535080,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,170.0,14.0,86.0,40.0,60.0,13.5,32.0,68.0,11.0,89.0,,,,,26.0,21.0,True,True,1,,,,,,,,,,,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,120.0,13.0,87.0,6.0,94.0,13.5,31.0,69.0,13.0,87.0,,,,,7.0,18.0,False,True,2,15.0,-1.0,1.0,-1.0,1.0,0.0,-2.0,2.0,-9.0,9.0,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,18.0,82.0,37.0,63.0,14.5,20.0,80.0,8.0,92.0,,,,,19.0,12.0,True,False,2,-10.0,0.0,0.0,15.0,-15.0,0.0,-2.0,2.0,-2.0,2.0,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,26.0,74.0,43.0,57.0,13.5,38.0,62.0,30.0,70.0,,,,,17.0,8.0,True,False,2,0.0,-2.0,2.0,2.0,-2.0,0.0,-4.0,4.0,-8.0,8.0,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,120.0,37.0,63.0,17.0,83.0,14.5,48.0,52.0,95.0,5.0,,,,,20.0,47.0,True,True,2,10.0,-2.0,2.0,-30.0,30.0,0.0,-4.0,4.0,-1.0,1.0,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,300.0,5.0,95.0,12.0,88.0,16.5,22.0,78.0,38.0,62.0,,,,,7.0,16.0,False,True,2,0.0,0.0,0.0,-2.0,2.0,0.0,-2.0,2.0,-13.0,13.0,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,100.0,30.0,70.0,25.0,75.0,14.5,34.0,66.0,34.0,66.0,,,,,5.0,0.0,False,False,2,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,-4.0,4.0,,
2026-02-16T12:37:32.581970,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,170.0,14.0,86.0,37.0,63.0,13.5,29.0,71.0,6.0,94.0,,,,,23.0,23.0,True,True,2,0.0,0.0,0.0,-3.0,3.0,0.0,-3.0,3.0,-5.0,5.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,140.0,12.0,88.0,5.0,95.0,13.5,31.0,69.0,13.0,87.0,,,,,7.0,18.0,False,True,3,20.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,18.0,82.0,37.0,63.0,14.5,20.0,80.0,37.0,63.0,,,,,19.0,17.0,True,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,-29.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,25.0,75.0,42.0,58.0,13.5,38.0,62.0,28.0,72.0,,,,,17.0,10.0,True,False,3,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-2.0,2.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,120.0,37.0,63.0,18.0,82.0,14.5,49.0,51.0,95.0,5.0,,,,,19.0,46.0,True,True,3,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,300.0,5.0,95.0,17.0,83.0,16.5,25.0,75.0,41.0,59.0,,,,,12.0,16.0,False,True,3,0.0,0.0,0.0,5.0,-5.0,0.0,3.0,-3.0,3.0,-3.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,105.0,29.0,71.0,25.0,75.0,14.5,37.0,63.0,51.0,49.0,,,,,4.0,14.0,False,False,3,5.0,-1.0,1.0,0.0,0.0,0.0,3.0,-3.0,17.0,-17.0,,
2026-02-16T13:10:25.823567,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,170.0,13.0,87.0,35.0,65.0,13.5,29.0,71.0,6.0,94.0,,,,,22.0,23.0,True,True,3,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,140.0,12.0,88.0,5.0,95.0,13.5,31.0,69.0,13.0,87.0,,,,,7.0,18.0,False,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,18.0,82.0,36.0,64.0,14.5,20.0,80.0,33.0,67.0,,,,,18.0,13.0,True,False,4,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-4.0,4.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,25.0,75.0,38.0,62.0,13.5,39.0,61.0,27.0,73.0,,,,,13.0,12.0,False,False,4,0.0,0.0,0.0,-4.0,4.0,0.0,1.0,-1.0,-1.0,1.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,120.0,36.0,64.0,16.0,84.0,14.5,49.0,51.0,93.0,7.0,,,,,20.0,44.0,True,True,4,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,-2.0,2.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,300.0,5.0,95.0,17.0,83.0,16.5,27.0,73.0,42.0,58.0,,,,,12.0,15.0,False,True,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,-1.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,105.0,29.0,71.0,25.0,75.0,14.5,36.0,64.0,44.0,56.0,,,,,4.0,8.0,False,False,4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-7.0,7.0,,
2026-02-16T13:43:21.403493,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,170.0,13.0,87.0,34.0,66.0,13.5,28.0,72.0,6.0,94.0,,,,,21.0,22.0,True,True,4,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,140.0,12.0,88.0,5.0,95.0,13.5,31.0,69.0,13.0,87.0,,,,,7.0,18.0,False,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,18.0,82.0,36.0,64.0,14.5,20.0,80.0,31.0,69.0,,,,,18.0,11.0,True,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,24.0,76.0,38.0,62.0,13.5,38.0,62.0,18.0,82.0,,,,,14.0,20.0,False,True,5,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-9.0,9.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,120.0,35.0,65.0,14.0,86.0,14.5,49.0,51.0,93.0,7.0,,,,,21.0,44.0,True,True,5,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_air_force_kansas_state,Feb 16,,Air Force,Kansas State,300.0,5.0,95.0,16.0,84.0,16.5,27.0,73.0,43.0,57.0,,,,,11.0,16.0,False,True,5,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_utah_fresno_state,Feb 16,,Utah,Fresno State,105.0,29.0,71.0,24.0,76.0,14.5,35.0,65.0,22.0,78.0,,,,,5.0,13.0,False,False,5,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-22.0,22.0,,
2026-02-16T14:16:40.676757,vsin_dk,draftkings,cbase,cbase_20260216_gonzaga_hawaii,Feb 16,,Gonzaga,Hawaii,170.0,13.0,87.0,31.0,69.0,13.5,28.0,72.0,5.0,95.0,,,,,18.0,23.0,True,True,5,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,-1.0,1.0,,
2026-02-16T14:49:25.078790,vsin_dk,draftkings,cbase,cbase_20260216_washington_houston,Feb 16,,Washington,Houston,140.0,12.0,88.0,5.0,95.0,13.5,31.0,69.0,13.0,87.0,,,,,7.0,18.0,False,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T14:49:25.078790,vsin_dk,draftkings,cbase,cbase_20260216_michigan_oregon_state,Feb 16,,Michigan,Oregon State,175.0,18.0,82.0,36.0,64.0,14.5,20.0,80.0,31.0,69.0,,,,,18.0,11.0,True,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T14:49:25.078790,vsin_dk,draftkings,cbase,cbase_20260216_byu_western_kentucky,Feb 16,,BYU,Western Kentucky,120.0,24.0,76.0,38.0,62.0,13.5,38.0,62.0,18.0,82.0,,,,,14.0,20.0,False,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-16T14:49:25.078790,vsin_dk,draftkings,cbase,cbase_20260216_nebraska_stanford,Feb 16,,Nebraska,Stanford,120.0,35.0,65.0,14.0,86.0,14.5,49.0,51.0,92.0,8.0,,,,,21.0,43.0,True,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,,
